,Unnamed: 0,Review Title,Review Text,Score,Class
97,97,Really Nice,"I just love to play pubg, that's why i take this one, it's quite good while playing pubg, camera quality not meet my expectations. But i like this phone, phone heats easily while playing but battery charging is fast. Overall i like this phone.",4,Positive
98,98,Pretty good,1.camera quality is decent2.gaming experience is good in smooth+extreme performance is real good in pubg but when you start recording then it has have some frame drops in when 2  3 squard in around you3. battery experience is really good and 0-100% charge in 1hr 28 min4.under 19k it is a beat budget  gaming smartphone 5.is  this ur  budget is around 19k then go for it ....,3,Positive
99,99,Wonderful,Fantastic phone for gaming for this price. He is performance best in this price rangeIf u go for camara and videos than honestly this ia not good option for you take another,5,Positive
100,100,Really Nice,I bought it for my friend..he said the mobile was simply super and he love it very much... so I'm happy 😊,5,Positive
101,101,Value-for-money,"Pros: Performance is marvelous due to SD860 processorBattery backup is goodTough screen and comes with soft but tough protective cover, so you don't need to worry about to buy the best quality soft cover unless you want designer covers.Charging is fast Sound quality is awesomeCamera has some extra cool features like Vlog, dual video mode, night mode is awesome and so on.MI Remote is available Cons:Front camera quality is averageMIUI Phone dialer & Messaging app is no longer support...",3,Positive
102,102,Good choice,Hardware support is awesome bt it need a smoother and upgrades in software....its not using the potential of SD 860...but the phone is awesome but some glitches are theke in the software,4,Positive
103,103,Simply awesome,"Great performance as expected, if one is used to IPS LCD then it's great overall. Also as for MIUI, one can always customise and use accordingly. Great product overall",5,Positive
104,104,Excellent,"Reached 1 day early! Such a value for money device. A very big and beautiful display sporting super quick and responsive 120 hz refresh rate. Battery is big but drops quickly in heavy usage. Camera is not too good but not too bad. Overall a performance packed device and such a steal for this much less money. If your a gamer, just go for it.",5,Positive
105,105,Worth every penny,"I am writing this review after 10 days of use and also I am not a heavy user or gamer. My observations are 1. Good performance and speed of response when we open or close an app (may be due to the high performance processor)2. Good display (for a normal user, LCD FHD is more than enough)3. Good sound (the backside panel vibrates along with speaker and we can feel it, if we hold mobile on hand, but that is not a problem)4. The camera is good and not excellent5. The UI is same as the UI of...",2,Negative
106,106,Terrific purchase,First of all I'm reviewing this After one month Usage.Pros:-Performance is perfect as it is good on running Heavier Games With Higher Graphics and it's where SD860 Comes in.-That 120Hz display works Superfine.-Quicker Charging Than I expected (0-100 in approximately 1hr 20mins).-Battery is Really Fine as it Lasts For almost 2days with soft usage. And Capable of running Games for almost 7-8hrs straight.-Many Complain that MIUI is Heavy But in my Point it have it's Own advantages like com...,4,Positive
107,107,Good choice,Good mobile but i need more features like battery and camera .....im not satisfy with other mobile i like more this mobile thank you ... Game purpose blindly take it,3,Positive
108,108,Terrific purchase,"Amazing phone! Bought it a month ago so I would like to mention some pros n cons in my povCONS1. Biggest con is the inbuilt phone app, which can only record selected calls or all unsaved numbers. That's not the problem it also gives invoice notification in call that ""your call is now being recorded"".2. Phone heats up a little much more around 43° during charging.3. MIUI software issues like sometimes you need to tap 2 to 3 times to open the menu.4. No handsfree call recieving option in g...",5,Positive
109,109,Awesome,Best gaming phoneIt gives better performance than rog 3I tried rog 3 six months and i will recommend you all to buyPoco x3 pro,5,Positive
110,110,Good,"The backcover of the phone is vibrating when media and music you play. The UI is not very good, when you want to move any app to home screen, the app not move properly only it copied to your home screen and the result is you see two app in home and app screen, unnecessarily the app occupied your  screen in two places.But the order has been delivered within 24 hour amazingly, thank you flipkart for your fastest delivery.",2,Negative
111,111,Just okay,Display is very nice and 120hz is smooth and sharp .battery is good for one day usage.processor is very beast .but camera is average .overall review is good for gamers .....to is too heavy,4,Positive
112,112,Fair,860 sd work great Camara is normalDisplay ips not good compare redmi 8 proBack are vibration📳📳 so much when music is loud.,3,Positive
113,113,Brilliant,super iam full satisfied because iam iphone user but this phone speed is same as iphone . under 20 k snap dragon 865 proccer is excellent,5,Positive
114,114,Slightly disappointed,Friends if you are selfie lover pl dont buy this model. Front camera is not good. It is not 20 mp. Very poor performance of front camera and it is without flash. Battery is good who using mobile for normal use. I am not gamer so can't comment on this point. Back camera is also ok ok. I am having note 5 pro and I found note 5 pro camera was much better than poco x3. Rest function are much similar to old model. But I have purchased ist time poco series model and really disappointed. Displa...,2,Negative
115,115,Unsatisfactory,Camera in not good 33 wat fast charger is not working and  Android 11 and mi ui is not good and (ads) coming so many ads its not poco phone its a Google ads phone dont veast money,1,Negative
116,116,Terrific purchase,Guys  believe  me this phone  is a beast .Maximum  Youtubers  say miui is full bugsAnd there are  bugs but for low performance devices butNot for this beast About  camera .....Some say poco x3 pro camera  is not goodDude  it is Sony imx 582  sensor  same as mi 11xAnd there are lots of AI which makes  camera better Gaming... Its runs BGMI smoothly  constant 60 fpsSmooth 60fpsHDR        60fpsSame graphics  settings  as iPhone......Performance......I have done  a speed  test  w...,1,Negative
117,117,Wonderful,mobile is very good it is worth the money camera is also very good May not play the game otherwise its processor is a plus point for me,4,Positive
118,118,Terrific,"Amazing phone thank you flipkart for fast delivery value for money. Camera is just wow, awesome and fabulous. 😊😊😊😊😊😊😊",5,Positive
119,119,Very Good,"I have Poco X2 and Poco X3 pro now...but still battery is an issue with both mobiles...even with 60hz setting and turning off battery consuming settings, i am still not able to get full day without charge.. Charging in morning 7-8 am but battery gets drained out by 6-7 pm.. barely 12 hours of use.. and also in non usage time or standby time, battery is draining fast..The only time battery gets improved is to keep battery saver ON everytime and then you will be able to get 1 and half days of ...",2,Negative
